,Domain,Course,Similarity,jobSkills,courseSkills
305,"Linguist, Natural Language Understanding, Machine Intelligence",CSE 357,0.1638544352725148,"programming,evolving,solving,executing,exceeding,evaluating,estimating,exercising,establishing,fighting,research,nlp,speaker,attitude,worker,player,team,thinker,proficiency,methodology","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
306,"Program Manager, Alphabet Treasury, Corporate Engineering",CSE 357,0.1638544352725148,"leading,executing,evaluating,exceeding,evolving,estimating,establishing,fighting,finishing,facing,treasury,member,management,redesign,waterfall,project,year,party,scale,methodology","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
307,"Solutions Engineer, Google Cloud Healthcare and Life Sciences",CSE 357,0.1638544352725148,"including,architecting,understanding,emerging,developing,executing,evaluating,evolving,exceeding,establishing,life,science,informatics,balancer,vpns,compliance,routing,networking,space,methodology","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
308,"Business Development Manager, Next Billion Users",CSE 357,0.1628583850339055,"ongoing,fostering,resolving,developing,including,working,evolving,exceeding,executing,estimating,partner,commerce,agreement,relationship,india,alignment,attorney,interpret,payment,distribution","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
309,"Account Manager, Branding",CSE 357,0.1606757062487304,"evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,estimating,establishing,curiosity,sense,concept,learn,ability,client,process,team,business,evaluation","testing,including,programming,explaining,exploiting,fitting,existing,filtering,finding,editing,inference,present,conclusion,draw,manner,distribution,estimator,hypothesis,result,parameter"
310,"Technical Specialist, Shopping, Google Professional Services (French)",CSE 361,0.1974460340104997,"troubleshooting,consulting,solving,evolving,exceeding,establishing,evaluating,estimating,executing,fighting,analytics,google,doc,solution,script,privacy,engine,app,optimization,tracking","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
311,Front End Software Engineer,CSE 361,0.1911943217506632,"programming,using,including,evaluating,existing,evolving,executing,exercising,exceeding,engaging,interface,user,xul,gwt,xaml,flex,framework,cs,javascript,application","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
312,"Interaction Designer, Publisher UX",CSE 361,0.1911943217506632,"expanding,defining,solving,evolving,exercising,exceeding,executing,evaluating,estimating,establishing,interaction,design,component,desktop,pattern,teamwork,create,designing,challenge,application","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
313,"Strategic Technology Partner Manager, Healthcare and Life Sciences",CSE 361,0.1911943217506632,"growing,designing,developing,managing,working,evolving,exceeding,executing,exercising,establishing,life,healthcare,science,engineering,year,launch,partnership,variety,background,application","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
314,Associate Legal Counsel (Commercial) Google Cloud,CSE 361,0.188078893662896,"advising,upcoming,licensing,outsourcing,including,negotiating,drafting,working,exercising,executing,contract,jurisdiction,protection,transaction,law,change,speak,issue,client,software","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
315,"Customer Reference Marketing Manager, Google Cloud",CSE 361,0.188078893662896,"executing,evaluating,exceeding,evolving,engaging,estimating,exercising,establishing,filing,fighting,reference,region,customer,resource,agency,collaboration,communication,build,manage,software","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
316,"Developer Advocate, Cloud Platform",CSE 361,0.188078893662896,"presenting,working,evaluating,evolving,exercising,executing,exceeding,estimating,establishing,filing,consultant,conference,platform,community,party,partner,master,science,computer,software","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
317,"Developer Advocate, Partner Engineering",CSE 361,0.188078893662896,"interacting,working,evolving,exceeding,expanding,existing,exercising,executing,evaluating,engaging,application,web,architect,consultant,party,landscape,client,development,stakeholder,software","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
318,"Partner Engineer, Google Assistant, Google Technical Services",CSE 361,0.188078893662896,"developing,exceeding,evolving,depending,expanding,existing,exercising,executing,evaluating,estimating,nand,hdmi,usb,engagement,hardware,lead,influence,partner,stakeholder,software","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
319,Senior Accountant,CSE 361,0.188078893662896,"executing,exercising,evolving,exceeding,establishing,evaluating,estimating,existing,filing,fighting,hyperion,oracle,improvement,spreadsheet,proficiency,management,judgment,communicate,process,software","probing,tracking,testing,including,programming,exploiting,finding,explaining,existing,filtering,security,web,application,javascript,penetration,incentive,monetization,surveillance,browser,sop"
320,Entity Controller,CSE 362 ,0.1595449800063905,"dealing,scripting,including,evaluating,estimating,exceeding,evolving,finding,establishing,engaging,accounting,mnc,subsidiary,macro,tax,compliance,center,oracle,erp,apps","booting,signing,plaguing,explaining,rooting,jailbreaking,programming,exploiting,writing,existing,security,io,permission,biometrics,trustzone,app,internals,mechanism,defensive,discus"
321,"Business Intelligence Analyst, Finance",CSE 362 ,0.1530449586172931,"converting,reporting,analyzing,emerging,developing,consulting,evolving,executing,exercising,exceeding,microstrategy,qlikview,cognos,prediction,regression,classification,tableau,object,engine,app","booting,signing,plaguing,explaining,rooting,jailbreaking,programming,exploiting,writing,existing,security,io,permission,biometrics,trustzone,app,internals,mechanism,defensive,discus"
322,Cloud DevOps and Infrastructure Engineer for Silicon Design,CSE 362 ,0.150576475762615,"exercising,evaluating,evolving,exceeding,executing,engaging,estimating,establishing,filing,fighting,spinnaker,gluster,abstraction,ceph,terraform,knowledge,hpc,storage,unix,linux","booting,signing,plaguing,explaining,rooting,jailbreaking,programming,exploiting,writing,existing,security,io,permission,biometrics,trustzone,app,internals,mechanism,defensive,discus"
323,Associate Legal Counsel (Commercial) Google Cloud,CSE 362 ,0.1473428817514918,"advising,upcoming,licensing,outsourcing,including,negotiating,drafting,working,exercising,executing,contract,jurisdiction,protection,transaction,law,change,speak,issue,client,software","booting,signing,plaguing,explaining,rooting,jailbreaking,programming,exploiting,writing,existing,security,io,permission,biometrics,trustzone,app,internals,mechanism,defensive,discus"
324,"Customer Reference Marketing Manager, Google Cloud",CSE 362 ,0.1473428817514918,"executing,evaluating,exceeding,evolving,engaging,estimating,exercising,establishing,filing,fighting,reference,region,customer,resource,agency,collaboration,communication,build,manage,software","booting,signing,plaguing,explaining,rooting,jailbreaking,programming,exploiting,writing,existing,security,io,permission,biometrics,trustzone,app,internals,mechanism,defensive,discus"
325,"Developer Advocate, Cloud Platform",CSE 362 ,0.1473428817514918,"presenting,working,evaluating,evolving,exercising,executing,exceeding,estimating,establishing,filing,consultant,conference,platform,community,party,partner,master,science,computer,software","booting,signing,plaguing,explaining,rooting,jailbreaking,programming,exploiting,writing,existing,security,io,permission,biometrics,trustzone,app,internals,mechanism,defensive,discus"
